Country Name,Country Code,Indicator Name_x,Year,Inflation,Indicator Name_y,GDP_per_capita,Indicator Name,Exchange_Rate
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",2021,11.8739588840234,"Official exchange rate (LCU per US$, period average)",10.4394253194587,GDP per capita (constant 2015 US$),1045.7661615758
El Salvador,SLV,"Inflation, consumer prices (annual %)",2021,3.46692585313084,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),4247.54750394978
San Marino,SMR,"Inflation, consumer prices (annual %)",2021,1.61551411551418,"Official exchange rate (LCU per US$, period average)",0.845376564367945,GDP per capita (constant 2015 US$),46834.1395065822
"Somalia, Fed. Rep.",SOM,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),461.842094673158
Serbia,SRB,"Inflation, consumer prices (annual %)",2021,4.08510285335106,"Official exchange rate (LCU per US$, period average)",99.3959416666667,GDP per capita (constant 2015 US$),7465.67530944906
Sub-Saharan Africa (excluding high income),SSA,"Inflation, consumer prices (annual %)",2021,4.25936417542868,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1649.05311615437
South Sudan,SSD,"Inflation, consumer prices (annual %)",2021,10.5167158294359,"Official exchange rate (LCU per US$, period average)",306.354619937276,GDP per capita (constant 2015 US$),
Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",2021,4.61874544887136,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1566.10687260088
Small states,SST,"Inflation, consumer prices (annual %)",2021,2.41075255288778,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),10929.9679897079
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",2021,8.13777038378729,"Official exchange rate (LCU per US$, period average)",20.7104015163031,GDP per capita (constant 2015 US$),1428.28676097975
Suriname,SUR,"Inflation, consumer prices (annual %)",2021,59.1196626251977,"Official exchange rate (LCU per US$, period average)",18.2386666666667,GDP per capita (constant 2015 US$),6973.89941868115
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",2021,3.14960629921267,"Official exchange rate (LCU per US$, period average)",0.84549413889045,GDP per capita (constant 2015 US$),18816.239379058
Slovenia,SVN,"Inflation, consumer prices (annual %)",2021,1.91706506089263,"Official exchange rate (LCU per US$, period average)",0.84549413889045,GDP per capita (constant 2015 US$),24659.2499382582
Sweden,SWE,"Inflation, consumer prices (annual %)",2021,2.16319736447151,"Official exchange rate (LCU per US$, period average)",8.57656671607378,GDP per capita (constant 2015 US$),54458.3535629927
Eswatini,SWZ,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",14.7834351395784,GDP per capita (constant 2015 US$),3676.8490229898
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",1.79,GDP per capita (constant 2015 US$),29834.6350068383
Seychelles,SYC,"Inflation, consumer prices (annual %)",2021,9.76909936973547,"Official exchange rate (LCU per US$, period average)",16.9205225709613,GDP per capita (constant 2015 US$),17005.0422063679
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",1256.0,GDP per capita (constant 2015 US$),734.334236323426
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),37487.7844895974
Chad,TCD,"Inflation, consumer prices (annual %)",2021,-0.772844370359154,"Official exchange rate (LCU per US$, period average)",554.530675033104,GDP per capita (constant 2015 US$),857.290294251454
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",2021,2.61248185776488,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),9005.7234915616
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",2021,5.10641129002836,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),9395.16907894132
Togo,TGO,"Inflation, consumer prices (annual %)",2021,4.18621506523519,"Official exchange rate (LCU per US$, period average)",554.530675033104,GDP per capita (constant 2015 US$),835.199051274184
Thailand,THA,"Inflation, consumer prices (annual %)",2021,1.23039541318384,"Official exchange rate (LCU per US$, period average)",31.9770934417717,GDP per capita (constant 2015 US$),6121.52696529713
Tajikistan,TJK,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",11.30885,GDP per capita (constant 2015 US$),1254.06999592306
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),7248.70763225719
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, consumer prices (annual %)",2021,4.26105127422814,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),8553.60626841133
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",2021,3.69792094666786,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),2014.78226729247
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Inflation, consumer prices (annual %)",2021,5.46019980671871,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),2903.75214833644
Tonga,TON,"Inflation, consumer prices (annual %)",2021,5.64051140636744,"Official exchange rate (LCU per US$, period average)",2.26495960050055,GDP per capita (constant 2015 US$),4683.29954861518
South Asia (IDA & IBRD),TSA,"Inflation, consumer prices (annual %)",2021,5.33853088974922,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1957.51785308901
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Inflation, consumer prices (annual %)",2021,4.61874544887136,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1566.10687260088
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",2021,2.05922746915457,"Official exchange rate (LCU per US$, period average)",6.75853004916294,GDP per capita (constant 2015 US$),15533.5693580653
Tunisia,TUN,"Inflation, consumer prices (annual %)",2021,5.70635020830701,"Official exchange rate (LCU per US$, period average)",2.79446666666667,GDP per capita (constant 2015 US$),3902.54258302726
Turkiye,TUR,"Inflation, consumer prices (annual %)",2021,19.5964926913324,"Official exchange rate (LCU per US$, period average)",8.85040754928315,GDP per capita (constant 2015 US$),13449.9291299333
Tuvalu,TUV,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),4396.04894488478
Tanzania,TZA,"Inflation, consumer prices (annual %)",2021,3.69091958802198,"Official exchange rate (LCU per US$, period average)",2297.76422623792,GDP per capita (constant 2015 US$),1054.31726074219
Uganda,UGA,"Inflation, consumer prices (annual %)",2021,2.20457204757409,"Official exchange rate (LCU per US$, period average)",3587.05170733909,GDP per capita (constant 2015 US$),919.401675217265
Ukraine,UKR,"Inflation, consumer prices (annual %)",2021,9.36313917695222,"Official exchange rate (LCU per US$, period average)",27.2861893833333,GDP per capita (constant 2015 US$),2426.6123046875
Upper middle income,UMC,"Inflation, consumer prices (annual %)",2021,4.05681586746244,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),9230.36060705031
Uruguay,URY,"Inflation, consumer prices (annual %)",2021,7.74791402314763,"Official exchange rate (LCU per US$, period average)",43.554575,GDP per capita (constant 2015 US$),17416.0052208869
United States,USA,"Inflation, consumer prices (annual %)",2021,4.69785886363742,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),62986.6563127547
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",2021,10.8492397508122,"Official exchange rate (LCU per US$, period average)",10609.464390809,GDP per capita (constant 2015 US$),3442.7248445034
St. Vincent and the Grenadines,VCT,"Inflation, consumer prices (annual %)",2021,1.57272932500558,"Official exchange rate (LCU per US$, period average)",2.7,GDP per capita (constant 2015 US$),8203.01335227809
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),
British Virgin Islands,VGB,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),37313.0484931531
Viet Nam,VNM,"Inflation, consumer prices (annual %)",2021,1.83471554810446,"Official exchange rate (LCU per US$, period average)",23159.7825925926,GDP per capita (constant 2015 US$),3358.21734764714
Vanuatu,VUT,"Inflation, consumer prices (annual %)",2021,2.34328358208955,"Official exchange rate (LCU per US$, period average)",109.4525,GDP per capita (constant 2015 US$),2666.30269843855
World,WLD,"Inflation, consumer prices (annual %)",2021,3.48388055266683,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),11154.1116782999
Samoa,WSM,"Inflation, consumer prices (annual %)",2021,3.13320473174495,"Official exchange rate (LCU per US$, period average)",2.55609234207843,GDP per capita (constant 2015 US$),3945.71948874755
Kosovo,XKX,"Inflation, consumer prices (annual %)",2021,3.35369139207997,"Official exchange rate (LCU per US$, period average)",0.845376564367945,GDP per capita (constant 2015 US$),4429.87597525975
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",2021,,"Official exchange rate (LCU per US$, period average)",1028.107754329,GDP per capita (constant 2015 US$),
South Africa,ZAF,"Inflation, consumer prices (annual %)",2021,4.61874544887136,"Official exchange rate (LCU per US$, period average)",14.7786782139167,GDP per capita (constant 2015 US$),5756.19549409213
Zambia,ZMB,"Inflation, consumer prices (annual %)",2021,22.0207676245776,"Official exchange rate (LCU per US$, period average)",20.0184865859688,GDP per capita (constant 2015 US$),1269.10821808895
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",2021,98.5461050920623,"Official exchange rate (LCU per US$, period average)",88.5524472597436,GDP per capita (constant 2015 US$),1311.53099950094
Aruba,ABW,"Inflation, consumer prices (annual %)",2022,,"Official exchange rate (LCU per US$, period average)",1.79,GDP per capita (constant 2015 US$),29917.1280287045
Africa Eastern and Southern,AFE,"Inflation, consumer prices (annual %)",2022,10.7737512242899,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1421.79716897878
Afghanistan,AFG,"Inflation, consumer prices (annual %)",2022,13.7121023720065,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),377.665627080705
Africa Western and Central,AFW,"Inflation, consumer prices (annual %)",2022,7.9309292543009,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1824.95329630102
Angola,AGO,"Inflation, consumer prices (annual %)",2022,21.3552901320822,"Official exchange rate (LCU per US$, period average)",460.567511631462,GDP per capita (constant 2015 US$),2382.02263952585
Albania,ALB,"Inflation, consumer prices (annual %)",2022,6.72520271530052,"Official exchange rate (LCU per US$, period average)",113.041666666667,GDP per capita (constant 2015 US$),5178.88431481499
Andorra,AND,"Inflation, consumer prices (annual %)",2022,,"Official exchange rate (LCU per US$, period average)",0.950915533962108,GDP per capita (constant 2015 US$),39780.3966116268
Arab World,ARB,"Inflation, consumer prices (annual %)",2022,5.0875420085391,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),6369.41320452418
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",2022,5.29122604376852,"Official exchange rate (LCU per US$, period average)",3.6725,GDP per capita (constant 2015 US$),42687.7207209003
Argentina,ARG,"Inflation, consumer prices (annual %)",2022,72.430757531824,"Official exchange rate (LCU per US$, period average)",130.61655,GDP per capita (constant 2015 US$),13182.7933950725
Armenia,ARM,"Inflation, consumer prices (annual %)",2022,8.64091108973852,"Official exchange rate (LCU per US$, period average)",435.6661796523,GDP per capita (constant 2015 US$),4791.00481712183
American Samoa,ASM,"Inflation, consumer prices (annual %)",2022,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),13709.0974895473
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",2022,7.53107834634287,"Official exchange rate (LCU per US$, period average)",2.7,GDP per capita (constant 2015 US$),17456.8722243104
Australia,AUS,"Inflation, consumer prices (annual %)",2022,6.59409671341846,"Official exchange rate (LCU per US$, period average)",1.44166445896522,GDP per capita (constant 2015 US$),61009.8077147403
Austria,AUT,"Inflation, consumer prices (annual %)",2022,8.54686993188449,"Official exchange rate (LCU per US$, period average)",0.949623753156941,GDP per capita (constant 2015 US$),47250.9695999523
Azerbaijan,AZE,"Inflation, consumer prices (annual %)",2022,13.8522590144267,"Official exchange rate (LCU per US$, period average)",1.7,GDP per capita (constant 2015 US$),5599.58525100539
